2025-06-06 15:48:32 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-06-06 15:48:32 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.2 with PID 16288 (E:\JAVA\wms-ruoyi-master\ruoyi-admin-wms\target\classes started by admin in E:\JAVA\wms-ruoyi-master)
2025-06-06 15:48:32 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2025-06-06 15:48:37 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-06-06 15:48:38 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-06-06 15:48:38 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-06-06 15:48:39 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@713497cd
2025-06-06 15:48:39 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-06-06 15:48:39 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2025-06-06 15:48:39 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-06-06 15:48:39 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2025-06-06 15:48:42 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-06-06 15:48:42 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-06-06 15:48:42 [redisson-netty-1-5] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for localhost/127.0.0.1:6379
2025-06-06 15:48:42 [redisson-netty-1-4] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for localhost/127.0.0.1:6379
2025-06-06 15:48:44 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-06-06 15:48:47 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2025-06-06 15:48:47 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2025-06-06 15:48:47 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2025-06-06 15:48:47 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-06-06 15:48:47 [main] INFO  com.ruoyi.RuoYiApplication - Started RuoYiApplication in 15.65 seconds (process running for 18.412)
2025-06-06 15:48:47 [main] INFO  c.r.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2025-06-06 15:48:47 [main] INFO  c.r.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2025-06-06 15:48:47 [main] INFO  c.r.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2025-06-06 15:49:52 [XNIO-1 task-2] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-06-06 15:49:52 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /captchaImage],无参数
2025-06-06 15:49:53 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /captchaImage],耗时:[912]毫秒
2025-06-06 15:50:02 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /login],参数类型[json],参数:[{"username":"admin","password":"000000","code":"17","uuid":"6cd72a94adfa4eb3a712049088873ac1"}]
2025-06-06 15:50:03 [schedule-pool-1] INFO  c.r.s.service.SysLogininforService - [127.0.0.1]内网IP[admin][Success][登录成功]
2025-06-06 15:50:03 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /login],耗时:[904]毫秒
2025-06-06 15:50:03 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2025-06-06 15:50:03 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/merchant/listNoPage],无参数
2025-06-06 15:50:03 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemCategory/listNoPage],无参数
2025-06-06 15:50:03 [XNIO-1 task-3] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/warehouse/listNoPage],无参数
2025-06-06 15:50:03 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemCategory/listNoPage],耗时:[76]毫秒
2025-06-06 15:50:03 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/merchant/listNoPage],耗时:[79]毫秒
2025-06-06 15:50:03 [XNIO-1 task-3] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/warehouse/listNoPage],耗时:[91]毫秒
2025-06-06 15:50:04 [XNIO-1 task-3] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemCategory/treeselect],无参数
2025-06-06 15:50:04 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[179]毫秒
2025-06-06 15:50:04 [XNIO-1 task-3] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemCategory/treeselect],耗时:[26]毫秒
2025-06-06 15:50:04 [XNIO-1 task-3] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2025-06-06 15:50:04 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemBrand/listNoPage],无参数
2025-06-06 15:50:04 [XNIO-1 task-3] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[42]毫秒
2025-06-06 15:50:04 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemBrand/listNoPage],耗时:[25]毫秒
2025-06-06 15:50:07 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/inventory/boardList/warehouse],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2025-06-06 15:50:07 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/inventory/boardList/warehouse],耗时:[140]毫秒
2025-06-06 15:50:10 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/inventory/boardList/warehouse],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
